DateTime,Junction,Vehicles,ID,Weather,Temperature_C,Camera_ID,Operator_Name,Notes
2017-02-12 05:00:00,1,26,20170212051,Cloudy,11271,C1,Bob,OK
2017-02-12 06:00:00,1,26,20170212061,Rainy,11272,C2,Charlie,OK
2017-02-12 07:00:00,1,27,20170212071,Snowy,11273,C3,Dana,OK
2017-02-12 08:00:00,1,31,20170212081,Sunny,11274,C4,Alice,OK
2017-02-12 09:00:00,1,40,20170212091,Cloudy,11275,C0,Bob,OK
2017-02-12 10:00:00,1,41,20170212101,Rainy,11276,C1,Charlie,OK
2017-02-12 11:00:00,1,48,20170212111,Snowy,11277,C2,Dana,OK
2017-02-12 12:00:00,1,44,20170212121,Sunny,11278,C3,Alice,OK
2017-02-12 13:00:00,1,41,20170212131,Cloudy,11279,C4,Bob,OK
2017-02-12 14:00:00,1,42,20170212141,Rainy,11280,C0,Charlie,OK
2017-02-12 15:00:00,1,44,20170212151,Snowy,11281,C1,Dana,OK
2017-02-12 16:00:00,1,44,20170212161,Sunny,11282,C2,Alice,OK
2017-02-12 17:00:00,1,47,20170212171,Cloudy,11283,C3,Bob,OK
2017-02-12 18:00:00,1,50,20170212181,Rainy,11284,C4,Charlie,OK
2017-02-12 19:00:00,1,57,20170212191,Snowy,11285,C0,Dana,OK
2017-02-12 20:00:00,1,55,20170212201,Sunny,11286,C1,Alice,OK
2017-02-12 21:00:00,1,59,20170212211,Cloudy,11287,C2,Bob,OK
2017-02-12 22:00:00,1,62,20170212221,Rainy,11288,C3,Charlie,OK
2017-02-12 23:00:00,1,58,20170212231,Snowy,11289,C4,Dana,OK
2017-02-13 00:00:00,1,51,20170213001,Sunny,11290,C0,Alice,OK
2017-02-13 01:00:00,1,47,20170213011,Cloudy,11291,C1,Bob,OK
2017-02-13 02:00:00,1,41,20170213021,Rainy,11292,C2,Charlie,OK
2017-02-13 03:00:00,1,40,20170213031,Snowy,11293,C3,Dana,OK
2017-02-13 04:00:00,1,37,20170213041,Sunny,11294,C4,Alice,OK
2017-02-13 05:00:00,1,37,20170213051,Cloudy,11295,C0,Bob,OK
2017-02-13 06:00:00,1,40,20170213061,Rainy,11296,C1,Charlie,OK
2017-02-13 07:00:00,1,47,20170213071,Snowy,11297,C2,Dana,OK
2017-02-13 08:00:00,1,46,20170213081,Sunny,11298,C3,Alice,OK
2017-02-13 09:00:00,1,57,20170213091,Cloudy,11299,C4,Bob,OK
2017-02-13 10:00:00,1,85,20170213101,Rainy,11300,C0,Charlie,OK
2017-02-13 11:00:00,1,96,20170213111,Snowy,11301,C1,Dana,OK
2017-02-13 12:00:00,1,88,20170213121,Sunny,11302,C2,Alice,OK
2017-02-13 13:00:00,1,80,20170213131,Cloudy,11303,C3,Bob,OK
2017-02-13 14:00:00,1,143,20170213141,Rainy,11304,C4,Charlie,OK
2017-02-13 15:00:00,1,134,20170213151,Snowy,11305,C0,Dana,OK
2017-02-13 16:00:00,1,134,20170213161,Sunny,11306,C1,Alice,OK
2017-02-13 17:00:00,1,135,20170213171,Cloudy,11307,C2,Bob,OK
2017-02-13 18:00:00,1,141,20170213181,Rainy,11308,C3,Charlie,OK
2017-02-13 19:00:00,1,156,20170213191,Snowy,11309,C4,Dana,OK
2017-02-13 20:00:00,1,110,20170213201,Sunny,11310,C0,Alice,OK
2017-02-13 21:00:00,1,96,20170213211,Cloudy,11311,C1,Bob,OK
2017-02-13 22:00:00,1,85,20170213221,Rainy,11312,C2,Charlie,OK
2017-02-13 23:00:00,1,76,20170213231,Snowy,11313,C3,Dana,OK
2017-02-14 00:00:00,1,67,20170214001,Sunny,11314,C4,Alice,OK
2017-02-14 01:00:00,1,59,20170214011,Cloudy,11315,C0,Bob,OK
2017-02-14 02:00:00,1,53,20170214021,Rainy,11316,C1,Charlie,OK
2017-02-14 03:00:00,1,48,20170214031,Snowy,11317,C2,Dana,OK
2017-02-14 04:00:00,1,41,20170214041,Sunny,11318,C3,Alice,OK
2017-02-14 05:00:00,1,39,20170214051,Cloudy,11319,C4,Bob,OK
2017-02-14 06:00:00,1,35,20170214061,Rainy,11320,C0,Charlie,OK
2017-02-14 07:00:00,1,44,20170214071,Snowy,11321,C1,Dana,OK
2017-02-14 08:00:00,1,46,20170214081,Sunny,11322,C2,Alice,OK
2017-02-14 09:00:00,1,55,20170214091,Cloudy,11323,C3,Bob,OK
2017-02-14 10:00:00,1,71,20170214101,Rainy,11324,C4,Charlie,OK
2017-02-14 11:00:00,1,76,20170214111,Snowy,11325,C0,Dana,OK
2017-02-14 12:00:00,1,76,20170214121,Sunny,11326,C1,Alice,OK
2017-02-14 13:00:00,1,67,20170214131,Cloudy,11327,C2,Bob,OK
2017-02-14 14:00:00,1,80,20170214141,Rainy,11328,C3,Charlie,OK
2017-02-14 15:00:00,1,79,20170214151,Snowy,11329,C4,Dana,OK
2017-02-14 16:00:00,1,75,20170214161,Sunny,11330,C0,Alice,OK
2017-02-14 17:00:00,1,77,20170214171,Cloudy,11331,C1,Bob,OK
2017-02-14 18:00:00,1,73,20170214181,Rainy,11332,C2,Charlie,OK
2017-02-14 19:00:00,1,80,20170214191,Snowy,11333,C3,Dana,OK
2017-02-14 20:00:00,1,79,20170214201,Sunny,11334,C4,Alice,OK
2017-02-14 21:00:00,1,73,20170214211,Cloudy,11335,C0,Bob,OK
2017-02-14 22:00:00,1,76,20170214221,Rainy,11336,C1,Charlie,OK
2017-02-14 23:00:00,1,65,20170214231,Snowy,11337,C2,Dana,OK
2017-02-15 00:00:00,1,68,20170215001,Sunny,11338,C3,Alice,OK
2017-02-15 01:00:00,1,56,20170215011,Cloudy,11339,C4,Bob,OK
2017-02-15 02:00:00,1,50,20170215021,Rainy,11340,C0,Charlie,OK
2017-02-15 03:00:00,1,47,20170215031,Snowy,11341,C1,Dana,OK
2017-02-15 04:00:00,1,37,20170215041,Sunny,11342,C2,Alice,OK
2017-02-15 05:00:00,1,35,20170215051,Cloudy,11343,C3,Bob,OK
2017-02-15 06:00:00,1,34,20170215061,Rainy,11344,C4,Charlie,OK
2017-02-15 07:00:00,1,42,20170215071,Snowy,11345,C0,Dana,OK
2017-02-15 08:00:00,1,45,20170215081,Sunny,11346,C1,Alice,OK
2017-02-15 09:00:00,1,54,20170215091,Cloudy,11347,C2,Bob,OK
2017-02-15 10:00:00,1,82,20170215101,Rainy,11348,C3,Charlie,OK
2017-02-15 11:00:00,1,85,20170215111,Snowy,11349,C4,Dana,OK
2017-02-15 12:00:00,1,86,20170215121,Sunny,11350,C0,Alice,OK
2017-02-15 13:00:00,1,75,20170215131,Cloudy,11351,C1,Bob,OK
2017-02-15 14:00:00,1,82,20170215141,Rainy,11352,C2,Charlie,OK
2017-02-15 15:00:00,1,85,20170215151,Snowy,11353,C3,Dana,OK
2017-02-15 16:00:00,1,77,20170215161,Sunny,11354,C4,Alice,OK
2017-02-15 17:00:00,1,73,20170215171,Cloudy,11355,C0,Bob,OK
2017-02-15 18:00:00,1,79,20170215181,Rainy,11356,C1,Charlie,OK
2017-02-15 19:00:00,1,82,20170215191,Snowy,11357,C2,Dana,OK
2017-02-15 20:00:00,1,83,20170215201,Sunny,11358,C3,Alice,OK
2017-02-15 21:00:00,1,83,20170215211,Cloudy,11359,C4,Bob,OK
2017-02-15 22:00:00,1,82,20170215221,Rainy,11360,C0,Charlie,OK
2017-02-15 23:00:00,1,73,20170215231,Snowy,11361,C1,Dana,OK
2017-02-16 00:00:00,1,69,20170216001,Sunny,11362,C2,Alice,OK
2017-02-16 01:00:00,1,55,20170216011,Cloudy,11363,C3,Bob,OK
2017-02-16 02:00:00,1,53,20170216021,Rainy,11364,C4,Charlie,OK
2017-02-16 03:00:00,1,47,20170216031,Snowy,11365,C0,Dana,OK
2017-02-16 04:00:00,1,38,20170216041,Sunny,11366,C1,Alice,OK
2017-02-16 05:00:00,1,39,20170216051,Cloudy,11367,C2,Bob,OK
2017-02-16 06:00:00,1,42,20170216061,Rainy,11368,C3,Charlie,OK
2017-02-16 07:00:00,1,46,20170216071,Snowy,11369,C4,Dana,OK
2017-02-16 08:00:00,1,48,20170216081,Sunny,11370,C0,Alice,OK
2017-02-16 09:00:00,1,57,20170216091,Cloudy,11371,C1,Bob,OK
2017-02-16 10:00:00,1,67,20170216101,Rainy,11372,C2,Charlie,OK
2017-02-16 11:00:00,1,81,20170216111,Snowy,11373,C3,Dana,OK
2017-02-16 12:00:00,1,76,20170216121,Sunny,11374,C4,Alice,OK
2017-02-16 13:00:00,1,70,20170216131,Cloudy,11375,C0,Bob,OK
2017-02-16 14:00:00,1,79,20170216141,Rainy,11376,C1,Charlie,OK
2017-02-16 15:00:00,1,80,20170216151,Snowy,11377,C2,Dana,OK
2017-02-16 16:00:00,1,74,20170216161,Sunny,11378,C3,Alice,OK
2017-02-16 17:00:00,1,69,20170216171,Cloudy,11379,C4,Bob,OK
2017-02-16 18:00:00,1,68,20170216181,Rainy,11380,C0,Charlie,OK
2017-02-16 19:00:00,1,81,20170216191,Snowy,11381,C1,Dana,OK
2017-02-16 20:00:00,1,84,20170216201,Sunny,11382,C2,Alice,OK
2017-02-16 21:00:00,1,86,20170216211,Cloudy,11383,C3,Bob,OK
2017-02-16 22:00:00,1,79,20170216221,Rainy,11384,C4,Charlie,OK
2017-02-16 23:00:00,1,73,20170216231,Snowy,11385,C0,Dana,OK
2017-02-17 00:00:00,1,67,20170217001,Sunny,11386,C1,Alice,OK
2017-02-17 01:00:00,1,56,20170217011,Cloudy,11387,C2,Bob,OK
2017-02-17 02:00:00,1,51,20170217021,Rainy,11388,C3,Charlie,OK
2017-02-17 03:00:00,1,47,20170217031,Snowy,11389,C4,Dana,OK
2017-02-17 04:00:00,1,41,20170217041,Sunny,11390,C0,Alice,OK
2017-02-17 05:00:00,1,32,20170217051,Cloudy,11391,C1,Bob,OK
2017-02-17 06:00:00,1,37,20170217061,Rainy,11392,C2,Charlie,OK
2017-02-17 07:00:00,1,46,20170217071,Snowy,11393,C3,Dana,OK
2017-02-17 08:00:00,1,42,20170217081,Sunny,11394,C4,Alice,OK
2017-02-17 09:00:00,1,50,20170217091,Cloudy,11395,C0,Bob,OK
2017-02-17 10:00:00,1,62,20170217101,Rainy,11396,C1,Charlie,OK
2017-02-17 11:00:00,1,72,20170217111,Snowy,11397,C2,Dana,OK
2017-02-17 12:00:00,1,80,20170217121,Sunny,11398,C3,Alice,OK
2017-02-17 13:00:00,1,71,20170217131,Cloudy,11399,C4,Bob,OK
2017-02-17 14:00:00,1,72,20170217141,Rainy,11400,C0,Charlie,OK
2017-02-17 15:00:00,1,71,20170217151,Snowy,11401,C1,Dana,OK
2017-02-17 16:00:00,1,67,20170217161,Sunny,11402,C2,Alice,OK
2017-02-17 17:00:00,1,67,20170217171,Cloudy,11403,C3,Bob,OK
2017-02-17 18:00:00,1,76,20170217181,Rainy,11404,C4,Charlie,OK
2017-02-17 19:00:00,1,79,20170217191,Snowy,11405,C0,Dana,OK
2017-02-17 20:00:00,1,82,20170217201,Sunny,11406,C1,Alice,OK
2017-02-17 21:00:00,1,79,20170217211,Cloudy,11407,C2,Bob,OK
2017-02-17 22:00:00,1,67,20170217221,Rainy,11408,C3,Charlie,OK
2017-02-17 23:00:00,1,67,20170217231,Snowy,11409,C4,Dana,OK
2017-02-18 00:00:00,1,60,20170218001,Sunny,11410,C0,Alice,OK
2017-02-18 01:00:00,1,54,20170218011,Cloudy,11411,C1,Bob,OK
2017-02-18 02:00:00,1,47,20170218021,Rainy,11412,C2,Charlie,OK
2017-02-18 03:00:00,1,42,20170218031,Snowy,11413,C3,Dana,OK
2017-02-18 04:00:00,1,35,20170218041,Sunny,11414,C4,Alice,OK
2017-02-18 05:00:00,1,33,20170218051,Cloudy,11415,C0,Bob,OK
2017-02-18 06:00:00,1,33,20170218061,Rainy,11416,C1,Charlie,OK
2017-02-18 07:00:00,1,33,20170218071,Snowy,11417,C2,Dana,OK
2017-02-18 08:00:00,1,42,20170218081,Sunny,11418,C3,Alice,OK
2017-02-18 09:00:00,1,41,20170218091,Cloudy,11419,C4,Bob,OK
2017-02-18 10:00:00,1,69,20170218101,Rainy,11420,C0,Charlie,OK
2017-02-18 11:00:00,1,64,20170218111,Snowy,11421,C1,Dana,OK
2017-02-18 12:00:00,1,57,20170218121,Sunny,11422,C2,Alice,OK
2017-02-18 13:00:00,1,55,20170218131,Cloudy,11423,C3,Bob,OK
2017-02-18 14:00:00,1,53,20170218141,Rainy,11424,C4,Charlie,OK
2017-02-18 15:00:00,1,53,20170218151,Snowy,11425,C0,Dana,OK
2017-02-18 16:00:00,1,49,20170218161,Sunny,11426,C1,Alice,OK
2017-02-18 17:00:00,1,54,20170218171,Cloudy,11427,C2,Bob,OK
2017-02-18 18:00:00,1,55,20170218181,Rainy,11428,C3,Charlie,OK
2017-02-18 19:00:00,1,59,20170218191,Snowy,11429,C4,Dana,OK
2017-02-18 20:00:00,1,63,20170218201,Sunny,11430,C0,Alice,OK
2017-02-18 21:00:00,1,59,20170218211,Cloudy,11431,C1,Bob,OK
2017-02-18 22:00:00,1,57,20170218221,Rainy,11432,C2,Charlie,OK
2017-02-18 23:00:00,1,59,20170218231,Snowy,11433,C3,Dana,OK
2017-02-19 00:00:00,1,55,20170219001,Sunny,11434,C4,Alice,OK
2017-02-19 01:00:00,1,44,20170219011,Cloudy,11435,C0,Bob,OK
2017-02-19 02:00:00,1,36,20170219021,Rainy,11436,C1,Charlie,OK
2017-02-19 03:00:00,1,37,20170219031,Snowy,11437,C2,Dana,OK
2017-02-19 04:00:00,1,31,20170219041,Sunny,11438,C3,Alice,OK
2017-02-19 05:00:00,1,29,20170219051,Cloudy,11439,C4,Bob,OK
2017-02-19 06:00:00,1,31,20170219061,Rainy,11440,C0,Charlie,OK
2017-02-19 07:00:00,1,31,20170219071,Snowy,11441,C1,Dana,OK
2017-02-19 08:00:00,1,35,20170219081,Sunny,11442,C2,Alice,OK
2017-02-19 09:00:00,1,45,20170219091,Cloudy,11443,C3,Bob,OK
2017-02-19 10:00:00,1,52,20170219101,Rainy,11444,C4,Charlie,OK
2017-02-19 11:00:00,1,46,20170219111,Snowy,11445,C0,Dana,OK
2017-02-19 12:00:00,1,49,20170219121,Sunny,11446,C1,Alice,OK
2017-02-19 13:00:00,1,49,20170219131,Cloudy,11447,C2,Bob,OK
2017-02-19 14:00:00,1,44,20170219141,Rainy,11448,C3,Charlie,OK
2017-02-19 15:00:00,1,45,20170219151,Snowy,11449,C4,Dana,OK
2017-02-19 16:00:00,1,46,20170219161,Sunny,11450,C0,Alice,OK
2017-02-19 17:00:00,1,50,20170219171,Cloudy,11451,C1,Bob,OK
2017-02-19 18:00:00,1,52,20170219181,Rainy,11452,C2,Charlie,OK
2017-02-19 19:00:00,1,61,20170219191,Snowy,11453,C3,Dana,OK
2017-02-19 20:00:00,1,57,20170219201,Sunny,11454,C4,Alice,OK
2017-02-19 21:00:00,1,61,20170219211,Cloudy,11455,C0,Bob,OK
2017-02-19 22:00:00,1,62,20170219221,Rainy,11456,C1,Charlie,OK
2017-02-19 23:00:00,1,59,20170219231,Snowy,11457,C2,Dana,OK
2017-02-20 00:00:00,1,50,20170220001,Sunny,11458,C3,Alice,OK
2017-02-20 01:00:00,1,42,20170220011,Cloudy,11459,C4,Bob,OK
2017-02-20 02:00:00,1,46,20170220021,Rainy,11460,C0,Charlie,OK
2017-02-20 03:00:00,1,39,20170220031,Snowy,11461,C1,Dana,OK
2017-02-20 04:00:00,1,35,20170220041,Sunny,11462,C2,Alice,OK
2017-02-20 05:00:00,1,36,20170220051,Cloudy,11463,C3,Bob,OK
2017-02-20 06:00:00,1,41,20170220061,Rainy,11464,C4,Charlie,OK
2017-02-20 07:00:00,1,47,20170220071,Snowy,11465,C0,Dana,OK
2017-02-20 08:00:00,1,46,20170220081,Sunny,11466,C1,Alice,OK
2017-02-20 09:00:00,1,61,20170220091,Cloudy,11467,C2,Bob,OK
2017-02-20 10:00:00,1,72,20170220101,Rainy,11468,C3,Charlie,OK
2017-02-20 11:00:00,1,84,20170220111,Snowy,11469,C4,Dana,OK
2017-02-20 12:00:00,1,102,20170220121,Sunny,11470,C0,Alice,OK
2017-02-20 13:00:00,1,88,20170220131,Cloudy,11471,C1,Bob,OK
2017-02-20 14:00:00,1,99,20170220141,Rainy,11472,C2,Charlie,OK
2017-02-20 15:00:00,1,103,20170220151,Snowy,11473,C3,Dana,OK
2017-02-20 16:00:00,1,89,20170220161,Sunny,11474,C4,Alice,OK
2017-02-20 17:00:00,1,86,20170220171,Cloudy,11475,C0,Bob,OK
2017-02-20 18:00:00,1,90,20170220181,Rainy,11476,C1,Charlie,OK
2017-02-20 19:00:00,1,98,20170220191,Snowy,11477,C2,Dana,OK
2017-02-20 20:00:00,1,95,20170220201,Sunny,11478,C3,Alice,OK
2017-02-20 21:00:00,1,94,20170220211,Cloudy,11479,C4,Bob,OK
2017-02-20 22:00:00,1,90,20170220221,Rainy,11480,C0,Charlie,OK
2017-02-20 23:00:00,1,81,20170220231,Snowy,11481,C1,Dana,OK
2017-02-21 00:00:00,1,67,20170221001,Sunny,11482,C2,Alice,OK
2017-02-21 01:00:00,1,60,20170221011,Cloudy,11483,C3,Bob,OK
2017-02-21 02:00:00,1,52,20170221021,Rainy,11484,C4,Charlie,OK
2017-02-21 03:00:00,1,52,20170221031,Snowy,11485,C0,Dana,OK
2017-02-21 04:00:00,1,45,20170221041,Sunny,11486,C1,Alice,OK
2017-02-21 05:00:00,1,42,20170221051,Cloudy,11487,C2,Bob,OK
2017-02-21 06:00:00,1,43,20170221061,Rainy,11488,C3,Charlie,OK
2017-02-21 07:00:00,1,48,20170221071,Snowy,11489,C4,Dana,OK
2017-02-21 08:00:00,1,54,20170221081,Sunny,11490,C0,Alice,OK
2017-02-21 09:00:00,1,64,20170221091,Cloudy,11491,C1,Bob,OK
2017-02-21 10:00:00,1,78,20170221101,Rainy,11492,C2,Charlie,OK
2017-02-21 11:00:00,1,93,20170221111,Snowy,11493,C3,Dana,OK
2017-02-21 12:00:00,1,92,20170221121,Sunny,11494,C4,Alice,OK
2017-02-21 13:00:00,1,76,20170221131,Cloudy,11495,C0,Bob,OK
2017-02-21 14:00:00,1,91,20170221141,Rainy,11496,C1,Charlie,OK
2017-02-21 15:00:00,1,90,20170221151,Snowy,11497,C2,Dana,OK
2017-02-21 16:00:00,1,87,20170221161,Sunny,11498,C3,Alice,OK
2017-02-21 17:00:00,1,83,20170221171,Cloudy,11499,C4,Bob,OK
2017-02-21 18:00:00,1,81,20170221181,Rainy,11500,C0,Charlie,OK
2017-02-21 19:00:00,1,89,20170221191,Snowy,11501,C1,Dana,OK
2017-02-21 20:00:00,1,90,20170221201,Sunny,11502,C2,Alice,OK
2017-02-21 21:00:00,1,90,20170221211,Cloudy,11503,C3,Bob,OK
2017-02-21 22:00:00,1,85,20170221221,Rainy,11504,C4,Charlie,OK
2017-02-21 23:00:00,1,81,20170221231,Snowy,11505,C0,Dana,OK
2017-02-22 00:00:00,1,75,20170222001,Sunny,11506,C1,Alice,OK
2017-02-22 01:00:00,1,62,20170222011,Cloudy,11507,C2,Bob,OK
2017-02-22 02:00:00,1,56,20170222021,Rainy,11508,C3,Charlie,OK
2017-02-22 03:00:00,1,55,20170222031,Snowy,11509,C4,Dana,OK
2017-02-22 04:00:00,1,42,20170222041,Sunny,11510,C0,Alice,OK
2017-02-22 05:00:00,1,38,20170222051,Cloudy,11511,C1,Bob,OK
2017-02-22 06:00:00,1,43,20170222061,Rainy,11512,C2,Charlie,OK
2017-02-22 07:00:00,1,47,20170222071,Snowy,11513,C3,Dana,OK
2017-02-22 08:00:00,1,50,20170222081,Sunny,11514,C4,Alice,OK
2017-02-22 09:00:00,1,61,20170222091,Cloudy,11515,C0,Bob,OK
2017-02-22 10:00:00,1,71,20170222101,Rainy,11516,C1,Charlie,OK
2017-02-22 11:00:00,1,80,20170222111,Snowy,11517,C2,Dana,OK
2017-02-22 12:00:00,1,85,20170222121,Sunny,11518,C3,Alice,OK
2017-02-22 13:00:00,1,72,20170222131,Cloudy,11519,C4,Bob,OK
2017-02-22 14:00:00,1,86,20170222141,Rainy,11520,C0,Charlie,OK
2017-02-22 15:00:00,1,85,20170222151,Snowy,11521,C1,Dana,OK
2017-02-22 16:00:00,1,77,20170222161,Sunny,11522,C2,Alice,OK
2017-02-22 17:00:00,1,72,20170222171,Cloudy,11523,C3,Bob,OK
2017-02-22 18:00:00,1,78,20170222181,Rainy,11524,C4,Charlie,OK
2017-02-22 19:00:00,1,91,20170222191,Snowy,11525,C0,Dana,OK
2017-02-22 20:00:00,1,88,20170222201,Sunny,11526,C1,Alice,OK
2017-02-22 21:00:00,1,87,20170222211,Cloudy,11527,C2,Bob,OK
2017-02-22 22:00:00,1,84,20170222221,Rainy,11528,C3,Charlie,OK
2017-02-22 23:00:00,1,77,20170222231,Snowy,11529,C4,Dana,OK
2017-02-23 00:00:00,1,72,20170223001,Sunny,11530,C0,Alice,OK
2017-02-23 01:00:00,1,57,20170223011,Cloudy,11531,C1,Bob,OK
2017-02-23 02:00:00,1,51,20170223021,Rainy,11532,C2,Charlie,OK
2017-02-23 03:00:00,1,55,20170223031,Snowy,11533,C3,Dana,OK
2017-02-23 04:00:00,1,47,20170223041,Sunny,11534,C4,Alice,OK
2017-02-23 05:00:00,1,41,20170223051,Cloudy,11535,C0,Bob,OK
2017-02-23 06:00:00,1,46,20170223061,Rainy,11536,C1,Charlie,OK
2017-02-23 07:00:00,1,47,20170223071,Snowy,11537,C2,Dana,OK
2017-02-23 08:00:00,1,52,20170223081,Sunny,11538,C3,Alice,OK
2017-02-23 09:00:00,1,63,20170223091,Cloudy,11539,C4,Bob,OK
2017-02-23 10:00:00,1,84,20170223101,Rainy,11540,C0,Charlie,OK
2017-02-23 11:00:00,1,84,20170223111,Snowy,11541,C1,Dana,OK
2017-02-23 12:00:00,1,91,20170223121,Sunny,11542,C2,Alice,OK
2017-02-23 13:00:00,1,78,20170223131,Cloudy,11543,C3,Bob,OK
2017-02-23 14:00:00,1,132,20170223141,Rainy,11544,C4,Charlie,OK
2017-02-23 15:00:00,1,124,20170223151,Snowy,11545,C0,Dana,OK
2017-02-23 16:00:00,1,113,20170223161,Sunny,11546,C1,Alice,OK
2017-02-23 17:00:00,1,109,20170223171,Cloudy,11547,C2,Bob,OK
2017-02-23 18:00:00,1,115,20170223181,Rainy,11548,C3,Charlie,OK
2017-02-23 19:00:00,1,124,20170223191,Snowy,11549,C4,Dana,OK
2017-02-23 20:00:00,1,94,20170223201,Sunny,11550,C0,Alice,OK
2017-02-23 21:00:00,1,84,20170223211,Cloudy,11551,C1,Bob,OK
2017-02-23 22:00:00,1,85,20170223221,Rainy,11552,C2,Charlie,OK
2017-02-23 23:00:00,1,73,20170223231,Snowy,11553,C3,Dana,OK
2017-02-24 00:00:00,1,65,20170224001,Sunny,11554,C4,Alice,OK
2017-02-24 01:00:00,1,64,20170224011,Cloudy,11555,C0,Bob,OK
2017-02-24 02:00:00,1,60,20170224021,Rainy,11556,C1,Charlie,OK
2017-02-24 03:00:00,1,51,20170224031,Snowy,11557,C2,Dana,OK
2017-02-24 04:00:00,1,45,20170224041,Sunny,11558,C3,Alice,OK
2017-02-24 05:00:00,1,43,20170224051,Cloudy,11559,C4,Bob,OK
2017-02-24 06:00:00,1,43,20170224061,Rainy,11560,C0,Charlie,OK
2017-02-24 07:00:00,1,45,20170224071,Snowy,11561,C1,Dana,OK
2017-02-24 08:00:00,1,46,20170224081,Sunny,11562,C2,Alice,OK
2017-02-24 09:00:00,1,60,20170224091,Cloudy,11563,C3,Bob,OK
2017-02-24 10:00:00,1,67,20170224101,Rainy,11564,C4,Charlie,OK
2017-02-24 11:00:00,1,75,20170224111,Snowy,11565,C0,Dana,OK
2017-02-24 12:00:00,1,73,20170224121,Sunny,11566,C1,Alice,OK
2017-02-24 13:00:00,1,73,20170224131,Cloudy,11567,C2,Bob,OK
2017-02-24 14:00:00,1,74,20170224141,Rainy,11568,C3,Charlie,OK
2017-02-24 15:00:00,1,77,20170224151,Snowy,11569,C4,Dana,OK
2017-02-24 16:00:00,1,70,20170224161,Sunny,11570,C0,Alice,OK
2017-02-24 17:00:00,1,70,20170224171,Cloudy,11571,C1,Bob,OK
2017-02-24 18:00:00,1,66,20170224181,Rainy,11572,C2,Charlie,OK
2017-02-24 19:00:00,1,74,20170224191,Snowy,11573,C3,Dana,OK
2017-02-24 20:00:00,1,78,20170224201,Sunny,11574,C4,Alice,OK
2017-02-24 21:00:00,1,76,20170224211,Cloudy,11575,C0,Bob,OK
2017-02-24 22:00:00,1,71,20170224221,Rainy,11576,C1,Charlie,OK
2017-02-24 23:00:00,1,68,20170224231,Snowy,11577,C2,Dana,OK
2017-02-25 00:00:00,1,60,20170225001,Sunny,11578,C3,Alice,OK
2017-02-25 01:00:00,1,54,20170225011,Cloudy,11579,C4,Bob,OK
2017-02-25 02:00:00,1,46,20170225021,Rainy,11580,C0,Charlie,OK
2017-02-25 03:00:00,1,44,20170225031,Snowy,11581,C1,Dana,OK
2017-02-25 04:00:00,1,35,20170225041,Sunny,11582,C2,Alice,OK
2017-02-25 05:00:00,1,30,20170225051,Cloudy,11583,C3,Bob,OK
2017-02-25 06:00:00,1,31,20170225061,Rainy,11584,C4,Charlie,OK
2017-02-25 07:00:00,1,30,20170225071,Snowy,11585,C0,Dana,OK
2017-02-25 08:00:00,1,36,20170225081,Sunny,11586,C1,Alice,OK
2017-02-25 09:00:00,1,40,20170225091,Cloudy,11587,C2,Bob,OK
2017-02-25 10:00:00,1,47,20170225101,Rainy,11588,C3,Charlie,OK
2017-02-25 11:00:00,1,51,20170225111,Snowy,11589,C4,Dana,OK
2017-02-25 12:00:00,1,50,20170225121,Sunny,11590,C0,Alice,OK
2017-02-25 13:00:00,1,45,20170225131,Cloudy,11591,C1,Bob,OK
2017-02-25 14:00:00,1,46,20170225141,Rainy,11592,C2,Charlie,OK
2017-02-25 15:00:00,1,52,20170225151,Snowy,11593,C3,Dana,OK
2017-02-25 16:00:00,1,49,20170225161,Sunny,11594,C4,Alice,OK
2017-02-25 17:00:00,1,48,20170225171,Cloudy,11595,C0,Bob,OK
2017-02-25 18:00:00,1,55,20170225181,Rainy,11596,C1,Charlie,OK
2017-02-25 19:00:00,1,57,20170225191,Snowy,11597,C2,Dana,OK
2017-02-25 20:00:00,1,60,20170225201,Sunny,11598,C3,Alice,OK
2017-02-25 21:00:00,1,60,20170225211,Cloudy,11599,C4,Bob,OK
2017-02-25 22:00:00,1,60,20170225221,Rainy,11600,C0,Charlie,OK
2017-02-25 23:00:00,1,56,20170225231,Snowy,11601,C1,Dana,OK
2017-02-26 00:00:00,1,52,20170226001,Sunny,11602,C2,Alice,OK
2017-02-26 01:00:00,1,42,20170226011,Cloudy,11603,C3,Bob,OK
2017-02-26 02:00:00,1,36,20170226021,Rainy,11604,C4,Charlie,OK
2017-02-26 03:00:00,1,37,20170226031,Snowy,11605,C0,Dana,OK
2017-02-26 04:00:00,1,33,20170226041,Sunny,11606,C1,Alice,OK
2017-02-26 05:00:00,1,31,20170226051,Cloudy,11607,C2,Bob,OK
2017-02-26 06:00:00,1,27,20170226061,Rainy,11608,C3,Charlie,OK
2017-02-26 07:00:00,1,33,20170226071,Snowy,11609,C4,Dana,OK
2017-02-26 08:00:00,1,36,20170226081,Sunny,11610,C0,Alice,OK
2017-02-26 09:00:00,1,39,20170226091,Cloudy,11611,C1,Bob,OK
2017-02-26 10:00:00,1,49,20170226101,Rainy,11612,C2,Charlie,OK
2017-02-26 11:00:00,1,49,20170226111,Snowy,11613,C3,Dana,OK
2017-02-26 12:00:00,1,50,20170226121,Sunny,11614,C4,Alice,OK
